Join_Count,TARGET_FID,facility_c,facility_i,facility_t,facility_n,sys_loc_co,loc_name,loc_type,loc_type_2,well_statu,geologic_u,depth_of_w,bottom_of_,surf_elev,latest_sam,number_of_,result_cou,non_detect,detect_bel,exceedance,exceedan_1,exceedan_2,exceedan_3,exceedan_4,exceedan_5,exceedan_6,detect_b_1,detect_b_2,detect_b_3,detect_b_4,detect_b_5,latitude,longitude,eda_url,data_downl,GNIS_FEATU,FEATURE_NA,CTU_CLASS,COUNTY_GNI,COUNTY_COD,COUNTY_NAM,POPULATION,SHAPE_Leng,Combined_GNIS_IDs,JoinKey
1,37,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,761657, ,Well,Well-Domestic,Active,Jordan,300.000000000000000,624.000000000000000,924,9/24/2019 0:00:00,2.000000000000000,26.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.968468999999999,-92.801035999999996,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=761657,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=761657,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,761657_665966_659526
1,38,SR0001401,33289094.000000000000000,Superfund,Southeast Hennepin Area Groundwater & Vapor Site (SF),340455,X,Well,Well-Monitoring,Active, ,20.989999999999998,819.000000000000000,840.4,10/31/2019 0:00:00,3.000000000000000,402.000000000000000,134.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.984808999999998,-93.226850999999996,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=340455,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=340455,2395345,Minneapolis,CITY,659472,27,Hennepin,436934,61006.932956600001489,2395345_659472,340455_2395345_659472
1,39,SR0000179,1359.000000000000000,Superfund,West Duluth Industrial Site,2001001558,SP-9,Borehole,Borehole, ,Quaternary Water Table Aquifer,24.000000000000000,586.000000000000000,610.37,11/8/2011 0:00:00,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,11.650000000000000,11/08/2011,71-43-2; 79-01-6,Benzene; Trichloroethylene,23.3 ug/L; 2.8 ug/L,11.65; 7, , , , , ,46.733944000000001,-92.159604999999999,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=2001001558,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=2001001558,2394568,Duluth,CITY,662850,69,Saint Louis,86924,145237.754317999992054,2394568_662850,2001001558_2394568_662850
1,40,SW-1,1246.000000000000000,Closed Landfill,Washington County Landfill,257279, ,Well,Well-Domestic,Sealed,St.Peter-Prairie du Chien,108.000000000000000,823.000000000000000,931,4/27/2006 0:00:00,2.000000000000000,18.000000000000000,12.000000000000000,2.000000000000000,0.000000000000000,0.660000000000000, , , , , ,375-22-4; 375-22-4,Perfluorobutanoic acid; Perfluorobutanoic acid,4.6 ug/L; 4.6 ug/L,.66; .66,04/27/2006,44.992741000000002,-92.921535000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257279,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257279,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,257279_2395589_659526
1,41,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,257929, ,Well,Well-Domestic, , ,0.000000000000000,979.000000000000000,978.9960943,6/18/2020 0:00:00,6.000000000000000,84.000000000000000,6.000000000000000,4.000000000000000,2.000000000000000,1012.659999999999968,06/18/2020,335-67-1; 335-67-1,Perfluorooctanoic acid (PFOA); Perfluorooctanoic acid (PFOA),.008 ug/L; .008 ug/L,1012.66; 1012.66,375-22-4; 375-22-4; 307-24-4; 307-24-4,Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA); Perfluorohexanoic acid (PFHxA); Perfluorohexanoic acid (PFHxA),.16 ug/L; .16 ug/L; .006 ug/L; .006 ug/L,.02; .02; .03; .03,06/18/2020,45.003884999999997,-92.934894000000000,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=257929,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=257929,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,257929_2395589_659526
1,42,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,872318,MW-  (3M),Well,Well-Monitoring,Active, ,421.000000000000000,544.000000000000000,965,7/18/2024 0:00:00,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.946525000000001,-92.994840999999994,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=872318,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=872318,2395846,Maplewood,CITY,659507,62,Ramsey,41581,58479.194654500002798,2395846_659507,872318_2395846_659507
1,43,SW-14,1355.000000000000000,Closed Landfill,Flying Cloud Landfill,426237,W-32,Well,Well-Monitoring,Active,Prairie du Chien Group,245.000000000000000,653.000000000000000,898.04,10/23/2012 0:00:00,32.000000000000000,2321.000000000000000,77.000000000000000,1.000000000000000,1.000000000000000,7.380000000000000,10/23/2012,7439-96-5,Manganese,738 ug/L,7.38,7440-02-0,Nickel,3.1 ug/L,.03,09/22/2008,44.825496999999999,-93.447368999999995,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=426237,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=426237,2394614,Eden Prairie,CITY,659472,27,Hennepin,64023,43902.138844900000549,2394614_659472,426237_2394614_659472
1,44,SR0000084,1389.000000000000000,Superfund,Baytown Twp Groundwater Cont,142338, ,Well,Well-Domestic,Active,Jordan,218.000000000000000,701.000000000000000,919.00,6/3/2019 0:00:00,1.000000000000000,136.000000000000000,134.000000000000000,0.000000000000000,2.000000000000000,7.750000000000000,06/03/2019,79-01-6; 79-01-6,Trichloroethene (TCE); Trichloroethene (TCE),3.1 ug/L; 3.1 ug/L,7.75; 7.75, , , , , ,44.995665000000002,-92.796526999999998,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=142338,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=142338,663529,Baytown,TOWNSHIP,659526,82,Washington,2115,33754.755747000002884,663529_659526,142338_663529_659526
1,45,LS0008522,1501.000000000000000,Petroleum,Babbitt Short Stop,587489,MW-9C,Well,Well-Monitoring, , ,67.000000000000000,0.000000000000000, ,5/18/2006 0:00:00,4.000000000000000,30.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,47.713659000000000,-91.943404999999998,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=587489,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=587489,2394047,Babbitt,CITY,662850,69,Saint Louis,1389,77233.656008599995403,2394047_662850,587489_2394047_662850
1,46,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,437819, ,Well,Well-Domestic,Active,Prairie du Chien Group,250.000000000000000,760.000000000000000,1010,9/14/2018 0:00:00,8.000000000000000,153.000000000000000,15.000000000000000,6.000000000000000,6.000000000000000,5189.869999999999891,09/14/2018,45298-90-6; 45298-90-6; 45298-90-6; 335-67-1; 335-67-1; 335-67-1,Perfluorooctane sulfonate; Perfluorooctane sulfonate; Perfluorooctane sulfonate; Perfluorooctanoic acid; Perfluorooctanoic acid; Perfluorooctanoic acid,.037 ug/L; .037 ug/L; .037 ug/L; .041 ug/L; .041 ug/L; .041 ug/L,16.09; 16.09; 16.09; 5189.87; 5189.87; 5189.87,375-22-4; 375-22-4; 375-22-4; 355-46-4; 355-46-4; 355-46-4,Perfluorobutanoic acid; Perfluorobutanoic acid; Perfluorobutanoic acid; Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS); Perfluorohexanesulfonate (PFHxS),.31 ug/L; .31 ug/L; .31 ug/L; .007 ug/L; .007 ug/L; .007 ug/L,.04; .04; .04; .7; .7; .7,09/14/2018,44.973804000000001,-92.925923999999995,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=437819,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=437819,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,437819_2395589_659526
1,47,SA0000608,130659792.000000000000000,Site Assessment,Pine City Wells,1000026250, ,Well,Well-Domestic,Active, ,0.000000000000000,0.000000000000000, ,5/19/2022 0:00:00,1.000000000000000,26.000000000000000,25.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000, , , , , ,375-22-4,Perfluorobutanoic acid (PFBA),.0022 ug/L,0,05/19/2022,45.841968000000001,-92.952019000000007,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000026250,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000026250,665330,Pokegama,TOWNSHIP,659503,58,Pine,2891,73304.335143400006928,665330_659503,1000026250_665330_659503
1,48,SA0000903,184588847.000000000000000,Site Assessment,Red Oaks Neighborhood,2001018907, ,Well,Well-Domestic,Active, ,0.000000000000000,0.000000000000000, ,4/4/2024 0:00:00,1.000000000000000,95.000000000000000,86.000000000000000,4.000000000000000,1.000000000000000,506.329999999999984,04/04/2024,335-67-1,PFOA,.004 ug/L,506.33,375-22-4; 375-73-5; 307-24-4; 355-46-4,PFBA; PFBS; PFHxA; PFHxS,.039 ug/L; .0022 ug/L; .0021 ug/L; .0021 ug/L,.01; .02; .01; .21,04/04/2024,45.223438999999999,-93.323250000000002,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=2001018907,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=2001018907,2393954,Andover,CITY,659447,02,Anoka,32822,45709.200306899998395,2393954_659447,2001018907_2393954_659447
1,49,SR0001547,101532737.000000000000000,Superfund,BEMIDJI MUNICIPAL WELLS,609276, ,Well,Well-Domestic,Active, ,60.000000000000000,0.000000000000000, ,9/30/2020 0:00:00,4.000000000000000,84.000000000000000,21.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,47.502645999999999,-94.914705999999995,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=609276,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=609276,2394130,Bemidji,CITY,659449,04,Beltrami,15947,93922.590583400000469,2394130_659449,609276_2394130_659449
1,50,LS0013321,26954584.000000000000000,Petroleum,Food N Fuel,577597,MW-3,Well,Well-Monitoring, ,Indeterminate,21.000000000000000,-21.000000000000000,0.0,1/31/1998 0:00:00,5.000000000000000,30.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,43.759985999999998,-94.165834000000004,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=577597,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=577597,2397347,Winnebago,CITY,659467,22,Faribault,1365,17509.732940099998814,2397347_659467,577597_2397347_659467
1,51,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,142313, ,Well,Well-Domestic,Active,Prairie du Chien Group,230.000000000000000,770.000000000000000,1000,2/28/2023 0:00:00,1.000000000000000,14.000000000000000,10.000000000000000,4.000000000000000,0.000000000000000,0.050000000000000, , , , , ,45187-15-3; 45187-15-3; 375-22-4; 375-22-4,Perfluorobutanesulfonate (PFBS); Perfluorobutanesulfonate (PFBS); Perfluorobutanoic acid (PFBA); Perfluorobutanoic acid (PFBA),.003 ug/L; .003 ug/L; .38 ug/L; .38 ug/L,.03; .03; .05; .05,02/28/2023,44.901749000000002,-92.857377999999997,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=142313,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=142313,2393887,Afton,CITY,659526,82,Washington,2983,38777.889558100003342,2393887_659526,142313_2393887_659526
1,52,SW-76,1293.000000000000000,Closed Landfill,Gofer Landfill,864612,MW-16,Well,Well-Monitoring,Active, ,20.000000000000000,1114.000000000000000,1133.984,11/30/2023 0:00:00,3.000000000000000,261.000000000000000,94.000000000000000,1.000000000000000,1.000000000000000,2.610000000000000,05/05/2022,7439-96-5,"Manganese, Dissolved",261 ug/L,2.61,45298-90-6,Perfluorooctanesulfonate (PFOS),.0012 ug/L,.52,05/05/2022,43.755637000000000,-94.485647000000000,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=864612,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=864612,665495,Rutland,TOWNSHIP,659490,46,Martin,359,45612.242390500003239,665495_659490,864612_665495_659490
1,53,SR0000084,1389.000000000000000,Superfund,Baytown Twp Groundwater Cont,273622,12657 40TH ST N,Well,Well-NonPubWtrSup, ,Prairie du Chien Group,0.000000000000000,0.000000000000000,945.90,1/24/2017 0:00:00,1.000000000000000,204.000000000000000,198.000000000000000,0.000000000000000,3.000000000000000,10.000000000000000,01/24/2017,79-01-6; 79-01-6; 79-01-6,Trichloroethylene; Trichloroethylene; Trichloroethylene,4 ug/L; 4 ug/L; 4 ug/L,10; 10; 10, , , , , ,45.006394999999998,-92.848617000000004,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=273622,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=273622,663529,Baytown,TOWNSHIP,659526,82,Washington,2115,33754.755747000002884,663529_659526,273622_663529_659526
1,54,LS0017529,1526.000000000000000,Petroleum,M & H Gas,762593,MW-3,Well,Well-Monitoring, ,Prairie du Chien Group,67.030000000000001,735.000000000000000,802.18,10/16/2012 0:00:00,8.000000000000000,146.000000000000000,70.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.732132999999997,-92.852806999999999,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=762593,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=762593,2394320,Hastings,CITY,659464,19,Dakota,22153,30880.719941399998788,2394320_659464,762593_2394320_659464
1,55,SW-62,1283.000000000000000,Closed Landfill,Red Rock Landfill,271786, ,Well,Well-Domestic, , ,75.000000000000000,0.000000000000000, ,11/19/1998 0:00:00,2.000000000000000,136.000000000000000,68.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,43.666499999999999,-92.907593000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=271786,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=271786,666015,Windom,TOWNSHIP,659495,50,Mower,508,45422.862836699998297,666015_659495,271786_666015_659495
1,56,SR0000084,1389.000000000000000,Superfund,Baytown Twp Groundwater Cont,637436, ,Well,Well-Domestic,Active,Jordan,285.000000000000000,621.000000000000000,906.00,4/3/2024 0:00:00,7.000000000000000,1140.000000000000000,291.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.977243000000001,-92.809858000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=637436,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=637436,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,637436_665966_659526
1,57,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,517266, ,Well,Well-Domestic,Active,Prairie du Chien Group,122.000000000000000,818.000000000000000,940,12/9/2014 0:00:00,1.000000000000000,14.000000000000000,12.000000000000000,2.000000000000000,0.000000000000000,0.050000000000000, , , , , ,375-22-4; 375-22-4,PFBA; PFBA,.35 ug/L; .35 ug/L,.05; .05,12/09/2014,44.953235999999997,-92.885026999999994,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=517266,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=517266,2395589,Lake Elmo,CITY,659526,82,Washington,13514,36647.448345800003153,2395589_659526,517266_2395589_659526
1,58,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,497375, ,Well,Well-Domestic,Active,Jordan,350.000000000000000,455.000000000000000,805,9/2/2016 0:00:00,2.000000000000000,42.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.789822000000001,-92.949774000000005,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=497375,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=497375,2393644,Cottage Grove,CITY,659526,82,Washington,41027,48122.863541799997620,2393644_659526,497375_2393644_659526
1,59,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,641043, ,Well,Well-Domestic, ,Jordan,320.000000000000000,590.000000000000000,909.7408428,4/1/2020 0:00:00,2.000000000000000,408.000000000000000,204.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.975948000000002,-92.810370000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=641043,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=641043,665966,West Lakeland,TOWNSHIP,659526,82,Washington,3941,24495.634817300000577,665966_659526,641043_665966_659526
1,60,SR0000122,28207065.000000000000000,Superfund,Highway 96 Dump,1000022052,1 Eagle Ridge Road,Well,Well-NonPubWtrSup, , ,0.000000000000000,0.000000000000000, ,6/13/2018 0:00:00,4.000000000000000,385.000000000000000,75.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000, , , , , ,67-64-1,Acetone,7.9 ug/L,0,06/13/2018,45.086219000000000,-93.086015000000003,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=1000022052,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=1000022052,2395259,North Oaks,CITY,659507,62,Ramsey,5195,20501.150499999999738,2395259_659507,1000022052_2395259_659507
1,61,SR0001491,43625976.000000000000000,Superfund,East Metro PFAS,636390, ,Well,Well-Domestic,Active,Tunnel City Group,280.000000000000000,661.000000000000000,941,11/8/2012 0:00:00,2.000000000000000,42.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , , , , , ,44.797055000000000,-92.865778000000006,https://webapp.pca.state.mn.us/edaGwater/stations/stationId=636390,https://services.pca.state.mn.us/api/v1/groundwater/monitoring-stations/results?format=csv&stationId=636390,2393644,Cottage Grove,CITY,659526,82,Washington,41027,48122.863541799997620,2393644_659526,636390_2393644_659526
