Group,Program,Preferred ID,Facility name,Sys Loc Code,Loc Name,Loc Type,Latitude,Longitude,Sys Sample Code,Sample date,Medium,Matrix,Analyte,Analyte Short Name,CAS,Detect Flag,Result text,Result numeric,Unit,Lab Qualifiers,Detect description,Method Detection Limit,Reporting Detection Limit,Approval code,Fraction,Dilution factor,Result type code,Analytic method,AI ID,AI name,Address,City,State,Zip Code,County
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Hexafluoropropylene oxide dimer acid,HFPO-DA,13252-13-6,N,<4.45,,ng/L,<,Below Method Detection Limit,4.45,20.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,N-methyl perfluorooctanesulfonamidoacetic acid,MeFOSAA,2355-31-9,N,<0.930,,ng/L,<,Below Method Detection Limit,0.93,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,N-ethylperfluoro-1-octanesulfonamide,N-EtFOSA,4151-50-2,N,<0.722,,ng/L,<,Below Method Detection Limit,0.722,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,2-(N-ethylperfluoro-1-octanesulfonamido)-ethanol,N-EtFOSE,1691-99-2,N,<11.8,,ng/L,<,Below Method Detection Limit,11.8,50.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,"Perfluoro-3,6-dioxaheptanoic acid",NFDHA,151772-58-6,N,<2.46,,ng/L,<,Below Method Detection Limit,2.46,10.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,N-methylperfluoro-1-octanesulfonamide,N-MeFOSA,31506-32-8,N,<0.765,,ng/L,<,Below Method Detection Limit,0.765,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,2-(N-methylperfluoro-1-octanesulfonamido)-ethanol,N-MeFOSE,24448-09-7,N,<7.58,,ng/L,<,Below Method Detection Limit,7.58,50.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorobutanoic acid,PFBA,375-22-4,N,<2.73,,ng/L,<,Below Method Detection Limit,2.73,20.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorobutanesulfonic acid,PFBS,375-73-5,Y,1.23,1.23,ng/L,J,,0.521,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorodecanoic acid,PFDA,335-76-2,N,<0.906,,ng/L,<,Below Method Detection Limit,0.906,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorododecanoic acid,PFDoA,307-55-1,Y,3.48,3.48,ng/L,J,,0.846,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorododecanesulfonic acid,PFDoS,79780-39-5,N,<1.70,,ng/L,<,Below Method Detection Limit,1.7,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorodecanesulfonic acid,PFDS,335-77-3,N,<0.767,,ng/L,<,Below Method Detection Limit,0.767,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluoro(2-ethoxyethane)sulfonic acid,PFEESA,113507-82-7,N,<2.39,,ng/L,<,Below Method Detection Limit,2.39,10.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluoroheptanoic acid,PFHpA,375-85-9,N,<0.790,,ng/L,<,Below Method Detection Limit,0.79,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluoroheptanesulfonic acid,PFHpS,375-92-8,Y,0.753,0.753,ng/L,J,,0.561,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorohexanoic acid,PFHxA,307-24-4,Y,1.26,1.26,ng/L,J,,0.59,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorohexanesulfonic acid,PFHxS,355-46-4,Y,1.56,1.56,ng/L,J,,0.857,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluoro-4-methoxybutanoic acid,PFMBA,863090-89-5,N,<1.48,,ng/L,<,Below Method Detection Limit,1.48,10.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluoro-3-methoxypropanoic acid,PFMPA,377-73-1,N,<1.60,,ng/L,<,Below Method Detection Limit,1.6,10.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorononanoic acid,PFNA,375-95-1,N,<0.832,,ng/L,<,Below Method Detection Limit,0.832,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorononanesulfonic acid,PFNS,68259-12-1,N,<1.09,,ng/L,<,Below Method Detection Limit,1.09,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorooctanoic acid,PFOA,335-67-1,Y,0.93,0.93,ng/L,J,,0.786,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorooctanesulfonic acid,PFOS,1763-23-1,Y,2,2.0,ng/L,J,,1.29,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorooctanesulfonamide,PFOSA,754-91-6,N,<0.770,,ng/L,<,Below Method Detection Limit,0.77,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluoropentanoic acid,PFPeA,2706-90-3,Y,3.46,3.46,ng/L,J,,1.45,10.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluoropentanesulfonic acid,PFPeS,2706-91-4,N,<0.582,,ng/L,<,Below Method Detection Limit,0.582,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorotetradecanoic acid,PFTA,376-06-7,N,<0.838,,ng/L,<,Below Method Detection Limit,0.838,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluorotridecanoic acid,PFTrA,72629-94-8,N,<0.980,,ng/L,<,Below Method Detection Limit,0.98,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2303291218.000S,2023-03-29,Water,Inf-WWTP,Perfluoroundecanoic acid,PFUnA,2058-94-8,N,<0.908,,ng/L,<,Below Method Detection Limit,0.908,5.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid,11Cl-PF3OUdS,763051-92-9,N,<4.4,,ng/L,<,Below Method Detection Limit,4.4,22.4,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,FTCA 3:3 ion,3:3 FTCA,1169706-83-5,N,<13.1,,ng/L,<,Below Method Detection Limit,13.1,28.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,FtS 4:2 acid,4:2 FtS,757124-72-4,N,<2.7,,ng/L,<,Below Method Detection Limit,2.7,22.4,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,FTCA 5:3 ion,5:3 FTCA,1799325-94-2,N,<27.1,,ng/L,<,Below Method Detection Limit,27.1,140.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,FtS 6:2 acid,6:2 FtS,27619-97-2,N,<5.5,,ng/L,<,Below Method Detection Limit,5.5,22.4,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,FTCA 7:3 ion,7:3 FTCA,812-70-4,N,<29.3,,ng/L,<,Below Method Detection Limit,29.3,140.0,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,FtS 8:2 acid,8:2 FtS,39108-34-4,N,<5.9,,ng/L,<,Below Method Detection Limit,5.9,22.4,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid,9Cl-PF3ONS,756426-58-1,N,<4.6,,ng/L,<,Below Method Detection Limit,4.6,22.4,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,"4,8-Dioxa-3H-perfluorononanoic acid",ADONA,919005-14-4,N,<3.3,,ng/L,<,Below Method Detection Limit,3.3,22.4,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,N-ethyl perfluorooctanesulfonamidoacetic acid,EtFOSAA,2991-50-6,N,<2.0,,ng/L,<,Below Method Detection Limit,2.0,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Hexafluoropropylene oxide dimer acid,HFPO-DA,13252-13-6,N,<4.4,,ng/L,<,Below Method Detection Limit,4.4,22.4,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,N-methyl perfluorooctanesulfonamidoacetic acid,MeFOSAA,2355-31-9,N,<1.8,,ng/L,<,Below Method Detection Limit,1.8,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,N-ethylperfluoro-1-octanesulfonamide,N-EtFOSA,4151-50-2,N,<1.4,,ng/L,<,Below Method Detection Limit,1.4,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,2-(N-ethylperfluoro-1-octanesulfonamido)-ethanol,N-EtFOSE,1691-99-2,N,<18.0,,ng/L,<,Below Method Detection Limit,18.0,56.1,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,"Perfluoro-3,6-dioxaheptanoic acid",NFDHA,151772-58-6,N,<3.2,,ng/L,<,Below Method Detection Limit,3.2,11.2,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,N-methylperfluoro-1-octanesulfonamide,N-MeFOSA,31506-32-8,N,<1.5,,ng/L,<,Below Method Detection Limit,1.5,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,2-(N-methylperfluoro-1-octanesulfonamido)-ethanol,N-MeFOSE,24448-09-7,N,<15.0,,ng/L,<,Below Method Detection Limit,15.0,56.1,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Perfluorobutanoic acid,PFBA,375-22-4,Y,10.4,10.4,ng/L,J,,3.4,22.4,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Perfluorobutanesulfonic acid,PFBS,375-73-5,Y,2.4,2.4,ng/L,J,,1.8,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Perfluorodecanoic acid,PFDA,335-76-2,N,<1.0,,ng/L,<,Below Method Detection Limit,1.0,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Perfluorododecanoic acid,PFDoA,307-55-1,N,<1.2,,ng/L,<,Below Method Detection Limit,1.2,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Perfluorododecanesulfonic acid,PFDoS,79780-39-5,N,<1.6,,ng/L,<,Below Method Detection Limit,1.6,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Perfluorodecanesulfonic acid,PFDS,335-77-3,N,<1.5,,ng/L,<,Below Method Detection Limit,1.5,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Perfluoro(2-ethoxyethane)sulfonic acid,PFEESA,113507-82-7,N,<1.8,,ng/L,<,Below Method Detection Limit,1.8,11.2,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
Municipal wastewater treatment plants,Wastewater,MN0023931,Le Center WWTP MN0023931,FA00262,WS 001,Influent Waste Stream,44.37714,-93.7364,FA00262.2306211230.000S,2023-06-21,Water,Inf-WWTP,Perfluoroheptanoic acid,PFHpA,375-85-9,N,<1.2,,ng/L,<,Below Method Detection Limit,1.2,5.6,Prelim,Total,1.0,TRG,1633,2951.0,Le Center WWTP,601 S Maple Ave,Le Center,MN,56057,Le Sueur
